threshold_dbfs,file,sample_rate,channels,audio_duration_sec,event_index,event_start_sec,event_end_sec,event_duration_sec,active_start_sec,active_end_sec,rms_max_dbfs,rms_mean_dbfs
-25.0,Andinobates_daleswansoni/Andinobates_daleswansoni__IAvH-CSA-18540__2017-09-18__e54d014911.wav,44100,1,178.089,3,150.236,160.111,9.875,153.236,155.111,-21.95,-22.79
-25.0,Andinobates_daleswansoni/Andinobates_daleswansoni__IAvH-CSA-18540__2017-09-18__e54d014911.wav,44100,1,178.089,4,171.484,178.089,6.605,174.484,175.609,-23.55,-24.33
-25.0,Andinobates_daleswansoni/Andinobates_daleswansoni__IAvH-CSA-18541__2017-09-19__ee5a77bdce.wav,44100,1,27.516,1,0.125,10.625,10.5,3.125,5.625,-20.42,-23.17
-25.0,Andinobates_daleswansoni/Andinobates_daleswansoni__IAvH-CSA-18541__2017-09-19__ee5a77bdce.wav,44100,1,27.516,2,18.623,27.516,8.893,21.623,22.748,-22.05,-23.72
-25.0,Andinobates_daleswansoni/Andinobates_daleswansoni__IAvH-CSA-18542__2017-09-19__89e6055611.wav,44100,1,117.064,1,0.125,10.125,10.0,3.125,5.125,-20.42,-22.99
-25.0,Andinobates_daleswansoni/Andinobates_daleswansoni__IAvH-CSA-18543__2017-09-19__b3d6c050b8.wav,44100,1,136.43,1,0.125,10.625,10.5,3.125,5.625,-20.42,-23.1
-25.0,Anura/Anura__IAvH-CSA-00584__1999-09-26__5ef3022e04.wav,44100,1,230.922,1,24.498,84.498,60.0,27.498,84.498,-17.92,-24.19
-25.0,Anura/Anura__IAvH-CSA-00584__1999-09-26__5ef3022e04.wav,44100,1,230.922,2,84.498,114.24,29.743,84.498,109.24,-17.92,-24.19
-25.0,Anura/Anura__IAvH-CSA-11075__2000-01-14__20585d4b3e.wav,44100,2,339.106,1,51.745,62.37,10.625,54.745,57.37,-16.59,-21.23
-25.0,Anura/Anura__IAvH-CSA-11075__2000-01-14__20585d4b3e.wav,44100,2,339.106,2,187.358,196.108,8.75,190.358,191.108,-21.3,-23.23
-25.0,Anura/Anura__IAvH-CSA-11075__2000-01-14__20585d4b3e.wav,44100,2,339.106,3,280.099,339.106,59.007,283.099,336.095,-14.12,-19.92
-25.0,Anura/Anura__IAvH-CSA-14963__2018-10-17__1b316eabe0.wav,96000,1,41.131,1,1.25,24.75,23.5,4.25,19.75,-20.05,-23.92
-25.0,Anura/Anura__IAvH-CSA-18685__2018-11-05__6382842737.wav,44100,1,960.946,1,0.0,9.375,9.375,2.25,4.375,-22.16,-23.59
-25.0,Anura/Anura__IAvH-CSA-20100__2018-09-15__b808728e3d.wav,44100,1,365.306,1,19.498,28.873,9.375,22.498,23.873,-23.35,-24.21
-25.0,Anura/Anura__IAvH-CSA-20100__2018-09-15__b808728e3d.wav,44100,1,365.306,2,79.493,101.116,21.624,82.493,96.116,-21.75,-24.37
-25.0,Anura/Anura__IAvH-CSA-20100__2018-09-15__b808728e3d.wav,44100,1,365.306,3,106.49,115.365,8.875,109.49,110.365,-24.6,-24.8
-25.0,Anura/Anura__IAvH-CSA-20100__2018-09-15__b808728e3d.wav,44100,1,365.306,4,120.239,149.737,29.498,123.239,144.737,-19.52,-23.91
-25.0,Anura/Anura__IAvH-CSA-20100__2018-09-15__b808728e3d.wav,44100,1,365.306,5,152.361,169.735,17.374,155.361,164.735,-23.45,-24.49
-25.0,Anura/Anura__IAvH-CSA-20100__2018-09-15__b808728e3d.wav,44100,1,365.306,6,172.609,206.732,34.123,175.609,201.732,-19.01,-24.17
-25.0,Anura/Anura__IAvH-CSA-20100__2018-09-15__b808728e3d.wav,44100,1,365.306,7,213.73,271.976,58.245,216.73,266.976,-21.58,-24.35
-25.0,Anura/Anura__IAvH-CSA-20100__2018-09-15__b808728e3d.wav,44100,1,365.306,8,272.6,287.099,14.499,275.6,282.099,-22.61,-24.0
-25.0,Anura/Anura__IAvH-CSA-20100__2018-09-15__b808728e3d.wav,44100,1,365.306,9,288.599,297.349,8.75,291.599,292.349,-23.53,-24.15
-25.0,Anura/Anura__IAvH-CSA-20100__2018-09-15__b808728e3d.wav,44100,1,365.306,10,298.348,358.348,60.0,301.348,358.348,-15.96,-22.42
-25.0,Anura/Anura__IAvH-CSA-20100__2018-09-15__b808728e3d.wav,44100,1,365.306,11,358.348,365.306,6.959,358.348,364.217,-15.96,-22.42
-25.0,Anura/Anura__IAvH-CSA-20101__2018-09-18__7fc682eee7.wav,44100,1,43.298,1,4.999,43.298,38.298,7.999,42.371,-10.97,-21.6
-25.0,Anura/Anura__IAvH-CSA-20102__2018-09-18__def61d4a5a.wav,44100,1,84.674,1,5.374,65.374,60.0,8.374,65.374,-10.15,-21.31
-25.0,Anura/Anura__IAvH-CSA-20102__2018-09-18__def61d4a5a.wav,44100,1,84.674,2,65.374,84.674,19.299,65.374,83.867,-10.15,-21.31
-25.0,Anura/Anura__IAvH-CSA-20104__2018-09-18__0b2eb88bca.wav,44100,1,79.374,1,1.25,9.875,8.625,4.25,4.875,-20.06,-22.27
-25.0,Anura/Anura__IAvH-CSA-20106__2018-09-18__191869cfc0.wav,44100,1,46.063,1,6.374,46.063,39.689,9.374,42.621,-12.11,-19.74
-25.0,Anura/Anura__IAvH-CSA-20302__2022-07-28__f543d5605f.wav,48000,1,135.915,1,0.0,60.0,60.0,0.875,60.0,-19.02,-23.79
-25.0,Anura/Anura__IAvH-CSA-20302__2022-07-28__f543d5605f.wav,48000,1,135.915,2,60.0,110.625,50.625,60.0,105.625,-19.02,-23.79
-25.0,Anura/Anura__IAvH-CSA-20302__2022-07-28__f543d5605f.wav,48000,1,135.915,3,127.625,135.915,8.29,130.625,135.625,-17.33,-20.13
-25.0,Anura/Anura__IAvH-CSA-34377__2017-03-07__2ff3753b5b.wav,44100,1,85.686,1,1.375,61.375,60.0,4.375,56.995,-11.86,-21.59
-25.0,Anura/Anura__IAvH-CSA-34377__2017-03-07__2ff3753b5b.wav,44100,1,85.686,2,61.375,61.995,0.62,61.375,56.995,-11.86,-21.59
-25.0,Anura/Anura__IAvH-CSA-34377__2017-03-07__2ff3753b5b.wav,44100,1,85.686,3,63.369,85.686,22.317,66.369,82.743,-18.42,-21.48
-25.0,Anura/Anura__IAvH-CSA-34379__2017-03-08__939acb1050.wav,44100,1,61.006,1,0.0,47.996,47.996,0.875,42.996,-11.83,-21.8
-25.0,Anura/Anura__IAvH-CSA-34379__2017-03-08__939acb1050.wav,44100,1,61.006,2,54.37,61.006,6.636,57.37,60.87,-18.09,-21.5
-25.0,Atelopus_ardila/Atelopus_ardila__IAvH-CSA-15997____c09b25bc39.wav,44100,1,101.132,1,54.37,65.62,11.25,57.37,60.62,-22.94,-24.32
-25.0,Atelopus_ardila/Atelopus_ardila__IAvH-CSA-15997____c09b25bc39.wav,44100,1,101.132,2,68.119,81.868,13.75,71.119,76.868,-21.63,-23.49
-25.0,Atelopus_ardila/Atelopus_ardila__IAvH-CSA-15997____c09b25bc39.wav,44100,1,101.132,3,86.242,101.132,14.89,89.242,97.366,-17.0,-22.93
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34148__2018-06-30__6da0e1e593.wav,44100,1,49.393,1,0.0,10.0,10.0,2.625,5.0,-20.1,-23.12
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34148__2018-06-30__6da0e1e593.wav,44100,1,49.393,2,12.124,20.999,8.875,15.124,15.999,-15.58,-18.08
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34148__2018-06-30__6da0e1e593.wav,44100,1,49.393,3,21.373,38.122,16.749,24.373,33.122,-17.76,-22.76
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34148__2018-06-30__6da0e1e593.wav,44100,1,49.393,4,41.496,49.393,7.897,44.496,46.996,-16.36,-21.6
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34149__2018-06-30__8e2e8bc752.wav,44100,1,61.795,1,0.0,55.995,55.995,2.625,50.995,-7.45,-20.17
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34150__2018-06-30__5a2573e0d3.wav,44100,1,58.922,1,0.0,17.124,17.124,2.625,12.124,-16.22,-20.95
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34150__2018-06-30__5a2573e0d3.wav,44100,1,58.922,2,24.123,58.922,34.799,27.123,56.87,-11.84,-20.47
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34151__2018-06-30__68180d499b.wav,44100,1,53.641,1,0.0,53.641,53.641,2.625,52.37,-5.97,-17.36
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34152__2018-06-30__6c370aca43.wav,44100,1,54.173,1,0.0,54.173,54.173,2.625,52.245,-8.09,-19.99
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34153__2018-06-30__77bc344a70.wav,44100,1,41.159,1,0.0,16.374,16.374,2.625,11.374,-13.96,-20.6
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34154__2018-06-30__9ed264bcab.wav,44100,1,34.338,1,0.0,21.249,21.249,2.625,16.249,-15.05,-19.41
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34154__2018-06-30__9ed264bcab.wav,44100,1,34.338,2,21.748,31.248,9.5,24.748,26.248,-18.03,-20.23
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34155__2018-06-30__8f97ed0e72.wav,44100,1,38.375,1,0.0,38.375,38.375,2.625,36.622,-11.02,-21.76
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34156__2018-06-30__d7dd3da275.wav,44100,1,26.904,1,0.0,20.999,20.999,2.625,15.999,-10.65,-20.14
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34157__2018-06-30__bdd33d2ef2.wav,44100,1,34.654,1,0.0,34.654,34.654,2.625,33.122,-10.29,-20.68
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34158__2018-06-30__d040ab560d.wav,44100,1,51.122,1,0.0,45.621,45.621,2.625,40.621,-12.61,-18.95
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34159__2018-06-30__eff85f870c.wav,44100,1,47.141,1,0.0,8.75,8.75,2.625,3.75,-20.1,-22.91
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34160__2018-06-30__6b079835bb.wav,44100,1,38.654,1,0.0,38.654,38.654,2.625,37.747,-10.62,-22.09
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34161__2018-06-30__8854363e1e.wav,44100,1,38.53,1,0.0,38.53,38.53,2.625,37.622,-10.64,-21.39
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34162__2018-06-30__8d88b31951.wav,44100,1,64.67,1,0.0,8.75,8.75,2.625,3.75,-20.1,-22.91
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34162__2018-06-30__8d88b31951.wav,44100,1,64.67,2,36.746,52.121,15.374,39.746,47.121,-9.95,-19.68
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34163__2018-06-30__064bef1177.wav,44100,1,29.69,1,0.0,10.125,10.125,2.625,5.125,-20.1,-22.94
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34163__2018-06-30__064bef1177.wav,44100,1,29.69,2,12.999,29.69,16.692,15.999,26.623,-10.4,-19.22
-25.0,Atelopus_laetissimus/Atelopus_laetissimus__IAvH-CSA-34164__2018-06-30__717e8b570a.wav,44100,1,16.349,1,0.0,15.249,15.249,2.625,10.249,-12.37,-20.7
-25.0,Atelopus_mittermeieri/Atelopus_mittermeieri__IAvH-CSA-15996__2008-05-19__20f5cc74be.wav,44100,1,135.22,1,5.249,13.874,8.625,8.249,8.874,-14.43,-17.18
-25.0,Atelopus_mittermeieri/Atelopus_mittermeieri__IAvH-CSA-15996__2008-05-19__20f5cc74be.wav,44100,1,135.22,2,14.623,23.248,8.625,17.623,18.248,-14.91,-17.75
-25.0,Atelopus_mittermeieri/Atelopus_mittermeieri__IAvH-CSA-15996__2008-05-19__20f5cc74be.wav,44100,1,135.22,3,29.122,37.747,8.625,32.122,32.747,-14.57,-17.87
-25.0,Atelopus_mittermeieri/Atelopus_mittermeieri__IAvH-CSA-15996__2008-05-19__20f5cc74be.wav,44100,1,135.22,4,39.621,48.246,8.625,42.621,43.246,-15.81,-18.29
-25.0,Atelopus_mittermeieri/Atelopus_mittermeieri__IAvH-CSA-15996__2008-05-19__20f5cc74be.wav,44100,1,135.22,5,50.62,59.245,8.625,53.62,54.245,-15.17,-17.85
-25.0,Atelopus_mittermeieri/Atelopus_mittermeieri__IAvH-CSA-15996__2008-05-19__20f5cc74be.wav,44100,1,135.22,6,91.741,104.741,13.0,94.741,99.741,-15.14,-19.45
-25.0,Atelopus_mittermeieri/Atelopus_mittermeieri__IAvH-CSA-15996__2008-05-19__20f5cc74be.wav,44100,1,135.22,7,110.49,130.864,20.374,113.49,125.864,-13.38,-16.96
-25.0,Atelopus_nicefori/Atelopus_nicefori__IAvH-CSA-16755____a0f180d058.wav,44100,1,68.145,1,2.624,12.874,10.25,5.624,7.874,-19.68,-22.34
-25.0,Atelopus_nicefori/Atelopus_nicefori__IAvH-CSA-16755____a0f180d058.wav,44100,1,68.145,2,14.873,48.871,33.998,17.873,43.871,-6.11,-17.21
-25.0,Atelopus_nicefori/Atelopus_nicefori__IAvH-CSA-16755____a0f180d058.wav,44100,1,68.145,3,54.995,65.994,11.0,57.995,60.994,-5.21,-12.69
-25.0,Atelopus_walkeri/Atelopus_walkeri__IAvH-CSA-15998__1972-06-17__ac55718e5e.wav,44100,1,94.797,1,0.0,23.748,23.748,2.625,18.748,-11.14,-21.43
-25.0,Atelopus_walkeri/Atelopus_walkeri__IAvH-CSA-15998__1972-06-17__ac55718e5e.wav,44100,1,94.797,2,64.244,72.869,8.625,67.244,67.869,-20.06,-20.31
-25.0,Atelopus_walkeri/Atelopus_walkeri__IAvH-CSA-15999__1972-06-17__9621a47a13.wav,44100,1,79.074,1,8.499,37.247,28.748,11.499,32.247,-5.89,-20.3
-25.0,Atelopus_walkeri/Atelopus_walkeri__IAvH-CSA-15999__1972-06-17__9621a47a13.wav,44100,1,79.074,2,42.996,54.121,11.125,45.996,49.121,-15.72,-19.69
-25.0,Atelopus_walkeri/Atelopus_walkeri__IAvH-CSA-17765__1972-06-17__bfae6135c2.wav,44100,1,53.25,1,3.624,18.249,14.624,6.624,13.249,-12.8,-17.89
-25.0,Atelopus_walkeri/Atelopus_walkeri__IAvH-CSA-17765__1972-06-17__bfae6135c2.wav,44100,1,53.25,2,18.498,27.498,9.0,21.498,22.498,-19.44,-22.12
-25.0,Atelopus_walkeri/Atelopus_walkeri__IAvH-CSA-17765__1972-06-17__bfae6135c2.wav,44100,1,53.25,3,36.621,45.496,8.875,39.621,40.496,-18.96,-20.19
-25.0,Boana/Boana__IAvH-CSA-18408__2019-01-04__7d73402d35.wav,96000,1,164.356,1,0.0,10.0,10.0,1.875,5.0,-20.34,-22.77
-25.0,Boana/Boana__IAvH-CSA-18410__2019-01-04__557a0eedb2.wav,96000,1,105.655,1,0.0,9.25,9.25,1.875,4.25,-20.34,-22.57
-25.0,Boana_boans/Boana_boans__IAvH-CSA-18225__2018-07-13__d4dc506687.wav,48000,1,165.932,1,2.875,11.375,8.5,5.875,6.375,-17.97,-20.56
-25.0,Boana_boans/Boana_boans__IAvH-CSA-18226__2018-07-13__6995a486cc.wav,48000,1,138.683,1,23.5,61.75,38.25,26.5,56.75,-19.14,-21.61
-25.0,Boana_boans/Boana_boans__IAvH-CSA-18226__2018-07-13__6995a486cc.wav,48000,1,138.683,2,65.375,73.875,8.5,68.375,68.875,-18.1,-19.86
-25.0,Boana_boans/Boana_boans__IAvH-CSA-18226__2018-07-13__6995a486cc.wav,48000,1,138.683,3,82.25,96.0,13.75,85.25,91.0,-19.7,-22.76
-25.0,Boana_boans/Boana_boans__IAvH-CSA-18226__2018-07-13__6995a486cc.wav,48000,1,138.683,4,97.125,117.5,20.375,100.125,112.5,-18.27,-21.6
-25.0,Boana_boans/Boana_boans__IAvH-CSA-18227__2018-07-13__40b4d9cc46.wav,48000,1,46.798,1,5.75,14.25,8.5,8.75,9.25,-19.74,-21.51
-25.0,Boana_boans/Boana_boans__IAvH-CSA-18227__2018-07-13__40b4d9cc46.wav,48000,1,46.798,2,16.25,24.75,8.5,19.25,19.75,-22.03,-22.67
-25.0,Boana_boans/Boana_boans__IAvH-CSA-18228__2018-07-13__acae70c181.wav,48000,1,170.759,1,116.875,129.5,12.625,119.875,124.5,-20.25,-22.57
-25.0,Boana_boans/Boana_boans__IAvH-CSA-18228__2018-07-13__acae70c181.wav,48000,1,170.759,2,145.75,160.625,14.875,148.75,155.625,-20.11,-22.66
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34365__2017-02-16__c3095f3a81.wav,44100,1,118.238,1,69.368,78.118,8.75,72.368,73.118,-20.29,-21.25
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34370__2017-02-17__799c1ced12.wav,44100,1,140.919,1,1.5,27.248,25.748,4.5,22.248,-14.78,-21.72
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34370__2017-02-17__799c1ced12.wav,44100,1,140.919,2,27.372,35.997,8.625,30.372,30.997,-15.48,-18.51
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34370__2017-02-17__799c1ced12.wav,44100,1,140.919,3,41.246,86.243,44.997,44.246,81.243,-12.15,-19.98
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34370__2017-02-17__799c1ced12.wav,44100,1,140.919,4,88.492,97.117,8.625,91.492,92.117,-17.37,-20.41
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34371__2017-02-17__2b133bb592.wav,44100,1,179.956,1,151.861,160.611,8.75,154.861,155.611,-23.58,-24.02
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34372__2017-02-18__0b85c638f3.wav,44100,1,215.96,1,192.607,203.857,11.25,195.607,198.857,-18.99,-21.73
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34373__2017-02-18__23993116d1.wav,44100,1,180.888,1,131.238,139.988,8.75,134.238,134.988,-21.87,-23.11
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34373__2017-02-18__23993116d1.wav,44100,1,180.888,2,143.862,162.611,18.749,146.862,157.611,-18.96,-22.68
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34375__2017-03-04__15870aaabc.wav,44100,1,87.66,1,31.997,41.497,9.5,34.997,36.497,-11.82,-19.92
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34375__2017-03-04__15870aaabc.wav,44100,1,87.66,2,47.245,76.993,29.748,50.245,71.993,-3.97,-17.33
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34384__2017-03-18__7aa72bbafe.wav,44100,1,107.776,1,0.0,60.0,60.0,0.875,60.0,-11.83,-19.11
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34384__2017-03-18__7aa72bbafe.wav,44100,1,107.776,2,60.0,67.744,7.744,60.0,62.744,-11.83,-19.11
-25.0,Boana_boans/Boana_boans__IAvH-CSA-34384__2017-03-18__7aa72bbafe.wav,44100,1,107.776,3,68.244,107.776,39.533,71.244,107.74,-8.91,-21.5
-25.0,Boana_platanera/Boana_platanera__IAvH-CSA-34265__2020-12-09__2e81e1c34e.wav,48000,1,63.851,1,0.875,60.875,60.0,3.875,60.875,-16.57,-21.41
-25.0,Boana_platanera/Boana_platanera__IAvH-CSA-34265__2020-12-09__2e81e1c34e.wav,48000,1,63.851,2,60.875,63.851,2.976,60.875,63.75,-16.57,-21.41
-25.0,Boana_platanera/Boana_platanera__IAvH-CSA-34268__2020-12-09__a27cebe8a1.wav,48000,1,93.641,1,13.125,29.125,16.0,16.125,24.125,-19.38,-21.4
-25.0,Boana_platanera/Boana_platanera__IAvH-CSA-34268__2020-12-09__a27cebe8a1.wav,48000,1,93.641,2,30.125,90.125,60.0,33.125,90.125,-15.6,-21.74
-25.0,Boana_platanera/Boana_platanera__IAvH-CSA-34268__2020-12-09__a27cebe8a1.wav,48000,1,93.641,3,90.125,93.641,3.516,90.125,93.5,-15.6,-21.74
-25.0,Boana_platanera/Boana_platanera__IAvH-CSA-34272__2020-12-13__739a1eee81.wav,48000,1,70.2,1,19.125,39.25,20.125,22.125,34.25,-16.89,-22.32
-25.0,Boana_platanera/Boana_platanera__IAvH-CSA-34272__2020-12-13__739a1eee81.wav,48000,1,70.2,2,44.75,70.2,25.45,47.75,67.125,-18.81,-22.2
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18216__2018-07-11__2bd61197ca.wav,48000,1,97.322,1,41.0,49.5,8.5,44.0,44.5,-20.48,-22.33
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18216__2018-07-11__2bd61197ca.wav,48000,1,97.322,2,49.625,58.125,8.5,52.625,53.125,-14.93,-16.93
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18219__2018-07-13__af42e9a9c1.wav,48000,1,59.849,1,0.0,10.25,10.25,2.625,5.25,-11.9,-18.53
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18220__2018-07-14__7a58bed0d0.wav,48000,1,124.294,1,109.625,121.75,12.125,112.625,116.75,-16.82,-20.29
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18223__2018-07-13__110bbb9445.wav,48000,1,76.956,1,0.0,8.125,8.125,2.625,3.125,-21.83,-23.53
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18233__2018-07-17__b59796ba2a.wav,48000,1,78.273,1,58.125,66.625,8.5,61.125,61.625,-21.18,-23.21
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18278__2018-07-08__184ecce2c5.wav,44100,1,70.466,1,0.0,60.0,60.0,2.375,60.0,-16.53,-22.43
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18278__2018-07-08__184ecce2c5.wav,44100,1,70.466,2,60.0,67.369,7.369,60.0,62.369,-16.53,-22.43
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18280__2018-07-08__64402d2f33.wav,48000,1,263.016,1,0.0,10.25,10.25,1.875,5.25,-20.59,-22.57
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18280__2018-07-08__64402d2f33.wav,48000,1,263.016,2,36.25,47.25,11.0,39.25,42.25,-17.38,-21.12
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18280__2018-07-08__64402d2f33.wav,48000,1,263.016,3,55.25,100.75,45.5,58.25,95.75,-16.51,-21.86
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18280__2018-07-08__64402d2f33.wav,48000,1,263.016,4,111.375,149.875,38.5,114.375,144.875,-16.47,-21.98
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18280__2018-07-08__64402d2f33.wav,48000,1,263.016,5,175.625,184.125,8.5,178.625,179.125,-19.55,-21.67
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-18280__2018-07-08__64402d2f33.wav,48000,1,263.016,6,252.25,260.75,8.5,255.25,255.75,-20.43,-22.09
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-20267__2020-01-18__09bb28d64c.wav,44100,1,123.931,1,0.0,60.0,60.0,1.0,60.0,-11.64,-21.6
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-20267__2020-01-18__09bb28d64c.wav,44100,1,123.931,2,60.0,83.493,23.493,60.0,78.493,-11.64,-21.6
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-20267__2020-01-18__09bb28d64c.wav,44100,1,123.931,3,115.489,123.931,8.441,118.489,119.239,-22.02,-23.21
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-20273__2020-10-31__539cd7d016.wav,48000,1,103.558,1,0.0,60.0,60.0,0.875,60.0,-13.9,-21.35
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-20273__2020-10-31__539cd7d016.wav,48000,1,103.558,2,60.0,69.125,9.125,60.0,64.125,-13.9,-21.35
-25.0,Boana_pugnax/Boana_pugnax__IAvH-CSA-20273__2020-10-31__539cd7d016.wav,48000,1,103.558,3,87.75,103.558,15.808,90.75,103.125,-17.85,-20.39
-25.0,Boana_rosenbergi/Boana_rosenbergi__IAvH-CSA-20268__2020-01-22__8eca0d45a2.wav,44100,1,116.381,1,0.0,60.0,60.0,0.875,60.0,-16.15,-22.62
-25.0,Boana_rosenbergi/Boana_rosenbergi__IAvH-CSA-20268__2020-01-22__8eca0d45a2.wav,44100,1,116.381,2,60.0,74.369,14.369,60.0,69.369,-16.15,-22.62
-25.0,Boana_rosenbergi/Boana_rosenbergi__IAvH-CSA-20268__2020-01-22__8eca0d45a2.wav,44100,1,116.381,3,85.242,101.741,16.499,88.242,96.741,-21.67,-22.83
-25.0,Boana_rosenbergi/Boana_rosenbergi__IAvH-CSA-20268__2020-01-22__8eca0d45a2.wav,44100,1,116.381,4,107.99,116.381,8.391,110.99,116.239,-19.67,-22.3
-25.0,Centrolene_antioquiense/Centrolene_antioquiense__IAvH-CSA-01449__2017-09-17__92d6b18be0.wav,44100,1,429.199,1,423.086,429.199,6.113,426.086,426.711,-20.71,-22.73
-25.0,Centrolene_huilensis/Centrolene_huilensis__IAvH-CSA-34235__2018-05-04__6f157a62b5.wav,44100,1,76.817,1,1.25,9.875,8.625,4.25,4.875,-20.85,-22.88
-25.0,Centrolene_huilensis/Centrolene_huilensis__IAvH-CSA-34236__2018-05-05__ad414d86f3.wav,44100,1,82.085,1,38.871,49.246,10.375,41.871,44.246,-20.77,-23.66
-25.0,Centrolene_huilensis/Centrolene_huilensis__IAvH-CSA-34236__2018-05-05__ad414d86f3.wav,44100,1,82.085,2,56.37,67.869,11.5,59.37,62.869,-20.78,-23.51
-25.0,Centrolene_quindianum/Centrolene_quindianum__IAvH-CSA-18012__2015-10-01__686bb18ede.wav,44100,1,11.434,1,0.25,11.434,11.185,3.25,6.499,-12.99,-17.37
-25.0,Centrolene_quindianum/Centrolene_quindianum__IAvH-CSA-18013__2015-10-01__7dbf36df85.wav,44100,1,71.243,1,26.122,34.747,8.625,29.122,29.747,-17.96,-20.29
-25.0,Centrolene_quindianum/Centrolene_quindianum__IAvH-CSA-18013__2015-10-01__7dbf36df85.wav,44100,1,71.243,2,40.871,49.496,8.625,43.871,44.496,-17.9,-19.92
-25.0,Centrolene_quindianum/Centrolene_quindianum__IAvH-CSA-18015__2015-10-01__62506f7cfa.wav,44100,1,106.815,1,3.624,12.249,8.625,6.624,7.249,-22.67,-23.25
-25.0,Ceratophrys_calcarata/Ceratophrys_calcarata__IAvH-CSA-20338__2022-04-03__1c3d0df194.wav,44100,1,98.489,1,0.0,60.0,60.0,1.625,60.0,-11.16,-20.52
-25.0,Ceratophrys_calcarata/Ceratophrys_calcarata__IAvH-CSA-20338__2022-04-03__1c3d0df194.wav,44100,1,98.489,2,60.0,98.489,38.489,60.0,98.366,-11.16,-20.52
-25.0,Ceratophrys_calcarata/Ceratophrys_calcarata__IAvH-CSA-20339__2022-04-16__ee94426bf7.wav,44100,1,125.693,1,0.0,29.998,29.998,1.75,24.998,-12.77,-17.29
-25.0,Ceratophrys_calcarata/Ceratophrys_calcarata__IAvH-CSA-20339__2022-04-16__ee94426bf7.wav,44100,1,125.693,2,38.996,69.619,30.623,41.996,64.619,-12.43,-15.61
